timestamp,symbol,quantity,price,gross_value,commission,side
2020-01-02 05:00:00+00:00,TLT,860,116.36500004196166,100073.90003608703,100.07390003608703,BUY
2020-01-03 05:00:00+00:00,TLT,-14,118.0389200706482,1652.544880989075,1.652544880989075,SELL
2020-01-06 05:00:00+00:00,TLT,17,117.48609711456298,1997.2636509475706,1.9972636509475705,BUY
2020-01-08 05:00:00+00:00,TLT,6,116.13571370315552,696.8142822189332,1.0,BUY
2020-01-09 05:00:00+00:00,TLT,-13,116.42691062164307,1513.54983808136,1.51354983808136,SELL
2020-01-10 05:00:00+00:00,TLT,-5,117.46201445388795,587.3100722694397,1.0,SELL
2020-01-13 05:00:00+00:00,TLT,10,117.22286589431762,1172.2286589431762,1.1722286589431763,BUY
2020-01-14 05:00:00+00:00,TLT,-6,117.70803091049196,706.2481854629517,1.0,SELL
2020-01-15 05:00:00+00:00,TLT,-3,118.48869202041627,355.4660760612488,1.0,SELL
2020-01-16 05:00:00+00:00,TLT,9,118.23351042938232,1064.101593864441,1.064101593864441,BUY
2020-01-17 05:00:00+00:00,TLT,5,117.22286589431762,586.1143294715881,1.0,BUY
2020-01-21 05:00:00+00:00,TLT,-16,118.33592115402222,1893.3747384643555,1.8933747384643556,SELL
2020-01-22 05:00:00+00:00,TLT,5,118.87050937271117,594.3525468635559,1.0,BUY
2020-01-23 05:00:00+00:00,TLT,-2,119.58319911956788,239.16639823913576,1.0,SELL
2020-01-24 05:00:00+00:00,TLT,-2,120.55042766571046,241.10085533142092,1.0,SELL
2020-01-27 05:00:00+00:00,TLT,-6,122.42555774688721,734.5533464813233,1.0,SELL
2020-01-28 05:00:00+00:00,TLT,20,121.58828298568724,2431.7656597137448,2.431765659713745,BUY
2020-01-29 05:00:00+00:00,TLT,-15,122.65463779067994,1839.819566860199,1.839819566860199,SELL
2020-01-30 05:00:00+00:00,TLT,8,122.79437584304809,982.3550067443847,1.0,BUY
2020-01-31 05:00:00+00:00,TLT,-7,123.79161936950685,866.5413355865479,1.0,SELL
2020-02-03 05:00:00+00:00,TLT,8,123.81508858108519,990.5207086486815,1.0,BUY
2020-02-04 05:00:00+00:00,TLT,11,122.14769035720825,1343.6245939292908,1.3436245939292908,BUY
2020-02-05 05:00:00+00:00,TLT,-2,120.69122637176514,241.38245274353028,1.0,SELL
2020-02-06 05:00:00+00:00,TLT,-14,121.23513610458375,1697.2919054641725,1.6972919054641724,SELL
2020-02-07 05:00:00+00:00,TLT,-7,122.74796726226808,859.2357708358766,1.0,SELL
2020-02-10 05:00:00+00:00,TLT,8,123.21101930236816,985.6881544189453,1.0,BUY
2020-02-11 05:00:00+00:00,TLT,8,122.59001956558227,980.7201565246581,1.0,BUY
2020-02-13 05:00:00+00:00,TLT,-3,122.31456743240358,366.94370229721073,1.0,SELL
2020-02-14 05:00:00+00:00,TLT,-6,122.8498678855896,737.0992073135376,1.0,SELL
2020-02-18 05:00:00+00:00,TLT,-2,123.69133536911012,247.38267073822024,1.0,SELL
2020-02-19 05:00:00+00:00,TLT,6,123.80656991958618,742.8394195175171,1.0,BUY
2020-02-20 05:00:00+00:00,TLT,-6,124.65168564224244,747.9101138534546,1.0,SELL
2020-02-21 05:00:00+00:00,TLT,-2,125.81603542709351,251.63207085418702,1.0,SELL
2020-02-24 05:00:00+00:00,TLT,-5,127.69421574020386,638.4710787010193,1.0,SELL
2020-02-25 05:00:00+00:00,TLT,8,128.50261946868895,1028.0209557495116,1.0280209557495117,BUY
2020-02-26 05:00:00+00:00,TLT,10,127.82197383499145,1278.2197383499145,1.2782197383499145,BUY
2020-02-27 05:00:00+00:00,TLT,-14,129.07951670074465,1807.113233810425,1.8071132338104252,SELL
2020-02-28 05:00:00+00:00,TLT,-11,131.99457760620118,1451.940353668213,1.451940353668213,SELL
2020-03-02 05:00:00+00:00,TLT,25,131.15456428527833,3278.864107131958,3.278864107131958,BUY
2020-03-03 05:00:00+00:00,TLT,-18,133.0576749420166,2395.0381489562988,2.395038148956299,SELL
2020-03-04 05:00:00+00:00,TLT,21,131.7764723739624,2767.3059198532105,2.7673059198532104,BUY
2020-03-05 05:00:00+00:00,TLT,-29,134.9216869277954,3912.728920906067,3.912728920906067,SELL
2020-03-06 05:00:00+00:00,TLT,-22,141.94358010864258,3122.758762390137,3.122758762390137,SELL
2020-03-09 04:00:00+00:00,TLT,19,145.9364266204834,2772.7921057891845,2.7727921057891844,BUY
2020-03-10 04:00:00+00:00,TLT,68,138.45608003997802,9415.013442718506,9.415013442718505,BUY
2020-03-11 04:00:00+00:00,TLT,-12,133.22790838623047,1598.7349006347656,1.5987349006347655,SELL
2020-03-12 04:00:00+00:00,TLT,-41,134.0534689102173,5496.19222531891,5.49619222531891,SELL
2020-03-13 04:00:00+00:00,TLT,26,131.15456428527833,3410.0186714172364,3.4100186714172365,BUY
2020-03-16 04:00:00+00:00,TLT,-71,139.50935776519776,9905.16440132904,9.90516440132904,SELL
2020-03-17 04:00:00+00:00,TLT,113,130.33669644927977,14728.046698768614,14.728046698768614,BUY
2020-03-18 04:00:00+00:00,TLT,-5,122.8611079902649,614.3055399513245,1.0,SELL
2020-03-19 04:00:00+00:00,TLT,-79,126.20603808212282,9970.277008487703,9.970277008487702,SELL
2020-03-20 04:00:00+00:00,TLT,-35,135.69618656921386,4749.366529922485,4.749366529922485,SELL
2020-03-23 04:00:00+00:00,TLT,24,141.42953562927246,3394.3088551025394,3.3943088551025395,BUY
2020-03-24 04:00:00+00:00,TLT,48,138.7968112335205,6662.246939208983,6.662246939208983,BUY
2020-03-25 04:00:00+00:00,TLT,-13,138.3431930923462,1798.4615102005007,1.7984615102005008,SELL
2020-03-26 04:00:00+00:00,TLT,-7,139.024203125,973.1694218750001,1.0,SELL
2020-03-27 04:00:00+00:00,TLT,-18,142.73511529541017,2569.232075317383,2.569232075317383,SELL
2020-03-30 04:00:00+00:00,TLT,29,141.7021022644043,4109.3609656677245,4.109360965667724,BUY
2020-03-31 04:00:00+00:00,TLT,1,140.55193029785156,140.55193029785156,1.0,BUY
2020-04-01 04:00:00+00:00,TLT,-19,142.37866519165038,2705.1946386413574,2.7051946386413577,SELL
2020-04-02 04:00:00+00:00,TLT,6,143.42560457611083,860.553627456665,1.0,BUY
2020-04-03 04:00:00+00:00,TLT,4,143.7668395614624,575.0673582458496,1.0,BUY
2020-04-06 04:00:00+00:00,TLT,4,143.391438331604,573.565753326416,1.0,BUY
2020-04-07 04:00:00+00:00,TLT,7,141.88984867858886,993.2289407501221,1.0,BUY
2020-04-08 04:00:00+00:00,TLT,-3,140.71660906219483,422.1498271865845,1.0,SELL
2020-04-09 04:00:00+00:00,TLT,-9,140.972355758667,1268.7512018280029,1.268751201828003,SELL
2020-04-13 04:00:00+00:00,TLT,10,139.82501978302002,1398.2501978302002,1.3982501978302002,BUY
2020-04-14 04:00:00+00:00,TLT,-7,139.65116304779053,977.5581413345337,1.0,SELL
2020-04-15 04:00:00+00:00,TLT,-23,143.35048433685304,3297.06113974762,3.29706113974762,SELL
2020-04-16 04:00:00+00:00,TLT,12,145.12356616973875,1741.482794036865,1.7414827940368651,BUY
2020-04-17 04:00:00+00:00,TLT,22,143.17815119934082,3149.919326385498,3.1499193263854983,BUY
2020-04-20 04:00:00+00:00,TLT,-18,144.18571409606935,2595.3428537292484,2.5953428537292487,SELL
2020-04-21 04:00:00+00:00,TLT,-5,146.001227394104,730.0061369705201,1.0,SELL
2020-04-22 04:00:00+00:00,TLT,19,144.65420013427735,2748.4298025512694,2.7484298025512697,BUY
2020-04-23 04:00:00+00:00,TLT,-12,145.2767973098755,1743.3215677185058,1.7433215677185059,SELL
2020-04-24 04:00:00+00:00,TLT,2,145.76335123443602,291.52670246887203,1.0,BUY
2020-04-27 04:00:00+00:00,TLT,19,143.0501422805786,2717.9527033309932,2.7179527033309934,BUY
2020-04-28 04:00:00+00:00,TLT,-26,144.5522604675293,3758.3587721557615,3.7583587721557614,SELL
2020-04-29 04:00:00+00:00,TLT,13,143.9460825805664,1871.2990735473634,1.8712990735473634,BUY
2020-04-30 04:00:00+00:00,TLT,7,142.26521937561034,995.8565356292725,1.0,BUY
2020-05-01 04:00:00+00:00,TLT,-18,143.34003729248047,2580.1206712646485,2.5801206712646487,SELL
2020-05-04 04:00:00+00:00,TLT,11,142.80855120849608,1570.8940632934568,1.570894063293457,BUY
2020-05-05 04:00:00+00:00,TLT,2,141.8944591369629,283.7889182739258,1.0,BUY
2020-05-06 04:00:00+00:00,TLT,9,139.60487802886962,1256.4439022598267,1.2564439022598268,BUY
2020-05-07 04:00:00+00:00,TLT,-29,141.79529308319093,4112.063499412537,4.112063499412537,SELL
2020-05-08 04:00:00+00:00,TLT,25,140.0917699127197,3502.294247817993,3.5022942478179933,BUY
2020-05-11 04:00:00+00:00,TLT,-3,138.8594143447876,416.5782430343628,1.0,SELL
2020-05-12 04:00:00+00:00,TLT,-17,140.28465046691895,2384.839057937622,2.3848390579376217,SELL
2020-05-13 04:00:00+00:00,TLT,3,141.4075214538574,424.22256436157227,1.0,BUY
2020-05-14 04:00:00+00:00,TLT,-2,142.64877848052978,285.29755696105957,1.0,SELL
2020-05-15 04:00:00+00:00,TLT,10,142.42414279174804,1424.2414279174805,1.4242414279174804,BUY
2020-05-18 04:00:00+00:00,TLT,18,139.29735129547117,2507.352323318481,2.507352323318481,BUY
